ORIGIN,DEST
DEN,SJC
EWR,DEN
IAH,IAD
PIT,DEN
ORD,OMA
ORD,MIA
EWR,BOS
SFO,PDX
PDX,SFO
IAH,AUS
SFO,DEN
DEN,HNL
MIA,EWR
IAD,SFO
EWR,SFO
ORD,EWR
LAX,IAH
CLE,LAX
SFO,SAN
ORD,SLC
EWR,SAN
IAH,MIA
DEN,PDX
DTW,DEN
EWR,DEN
PBI,EWR
EWR,SEA
IAD,ORD
FLL,EWR
ORD,EGE
IAH,ORD
ORD,SFO
MSY,EWR
ORD,SJC
EWR,LAX
TPA,IAH
SFO,BOS
EWR,RSW
MCO,EWR
EWR,SFO
EWR,AUS
PHX,SFO
DEN,FLL
LAS,SFO
IAH,SLC
SAN,ORD
ORD,SNA
OGG,SFO
SFO,KOA
IAH,MCO
ITO,LAX
RDU,SFO
DEN,SFO
IAH,MCO
EWR,TPA
EWR,DEN
CLE,SFO
DEN,LAX
SLC,IAH
ORD,PHX
EWR,LAX
EWR,LAS
ORD,SAN
PHX,DEN
STL,DEN
CLE,EWR
ATL,EWR
AUS,EWR
EWR,IND
EWR,MSP
EWR,MSP
BTV,EWR
DFW,EWR
DCA,EWR
EWR,DCA
DFW,EWR
CHS,DEN
DFW,EWR
EWR,SDF
EWR,MSP
EWR,OKC
EWR,MCI
DEN,SYR
SYR,DEN
MSP,EWR
MKE,EWR
ORD,ELP
EYW,EWR
MCI,EWR
EWR,MCI
SRQ,EWR
DEN,MCI
CMH,EWR
EWR,DFW
PVD,EWR
ORF,ORD
ELP,ORD
IAH,SDF
MSY,EWR
EWR,CLE
MSP,IAH
MSP,EWR
EWR,GSO
GSO,EWR
EWR,MCI
MCI,EWR
SAT,EWR
ORF,IAH
RIC,ORD
SDF,EWR
EYW,EWR
EWR,SDF
EWR,MSP
ABQ,DAL
ABQ,DAL
ABQ,HOU
ABQ,LAS
ABQ,LAS
ABQ,LAX
ABQ,PHX
ABQ,SJC
ATL,AUS
ATL,BWI
ATL,LGA
ATL,LGA
ATL,PHX
ATL,RIC
ATL,RIC
ATL,TPA
ATL,TPA
AUS,DEN
AUS,ELP
AUS,LAS
AUS,SJC
BDL,BWI
BDL,DEN
BHM,HOU
BHM,TPA
BNA,AUS
BNA,BOS
BNA,CLE
BNA,CLT
BNA,CMH
BNA,CMH
BNA,DCA
BNA,DCA
BNA,DTW
BNA,ECP
BNA,HOU
BNA,OAK
BNA,PHL
BNA,PHL
BNA,PIT
BOS,DAL
BUF,FLL
BUF,LAS
BUF,MCO
BUR,OAK
BUR,OAK
BUR,PDX
BUR,PHX
BUR,SJC
BUR,SMF
BUR,SMF
BUR,SMF
BUR,SMF
BWI,ABQ
BWI,ALB
BWI,AUS
BWI,BDL
BWI,BDL
BWI,BUF
BWI,BUF
BWI,CLE
BWI,DAL
BWI,DAL
BWI,DEN
BWI,DEN
BWI,DTW
BWI,FLL
BWI,IND
BWI,LAS
BWI,LAS
BWI,LAX
BWI,LAX
BWI,LAX
BWI,MCO
BWI,MDW
BWI,MDW
BWI,MSY
BWI,OAK
BWI,PBI
BWI,PBI
BWI,PHX
BWI,PIT
BWI,PVD
BWI,PWM
BWI,RDU
BWI,SEA
BWI,SJC
BWI,SLC
BWI,SMF
BWI,STL
BWI,TPA
BWI,TPA
CHS,BWI
CLE,LAS
CLE,MDW
CLT,DAL
CMH,HOU
CMH,RSW
CMH,STL
CVG,DEN
DAL,ABQ
DAL,AUS
DAL,AUS
DAL,BUR
DAL,BWI
DAL,HOU
DAL,LAS
DAL,LAS
DAL,LAX
DAL,LBB
DAL,LGA
DAL,MAF
DAL,MCO
DAL,MDW
DAL,MSY
DAL,MSY
DAL,PHX
DAL,SAN
DAL,SAT
DAL,SAT
DAL,SLC
DAL,TPA
DCA,ATL
DCA,AUS
DCA,DAL
DCA,FLL
DCA,MCI
DCA,MDW
DCA,MDW
DCA,OKC
DCA,STL
DEN,AUS
DEN,BNA
DEN,BNA
DEN,BUR
DEN,BWI
DEN,CMH
DEN,CVG
DEN,HOU
DEN,HOU
DEN,IAD
DEN,IND
DEN,LAS
DEN,LAX
DEN,LAX
DEN,LBB
DEN,LGB
DEN,MDW
DEN,OAK
DEN,OAK
DEN,ONT
DEN,PDX
DEN,PHX
DEN,PHX
DEN,PHX
DEN,RNO
DEN,SAN
DEN,SDF
DEN,SEA
DEN,SFO
DEN,SLC
DEN,SLC
DEN,SMF
DEN,SMF
DEN,SNA
DSM,LAS
DTW,BNA
FLL,ATL
FLL,BHM
FLL,BNA
FLL,BNA
FLL,BWI
FLL,BWI
FLL,DCA
FLL,HOU
FLL,LAS
FLL,MCO
FLL,PHX
FLL,SJU
GEG,LAS
GEG,OAK
GRR,BWI
HNL,OAK
HOU,ABQ
HOU,AUS
HOU,BNA
HOU,BOS
HOU,DAL
HOU,DAL
HOU,DAL
HOU,DAL
HOU,DCA
HOU,LAS
HOU,MCO
HOU,MDW
HOU,OAK
HOU,RDU
IAD,ATL
IND,DEN
IND,DEN
IND,PHX
IND,TPA
ISP,TPA
JAX,FLL
LAS,ABQ
LAS,ABQ
LAS,ABQ
LAS,AUS
LAS,BNA
LAS,BUR
LAS,BUR
LAS,BWI
LAS,DEN
LAS,DEN
LAS,ELP
LAS,LAX
LAS,LBB
LAS,LGB
LAS,MAF
LAS,MCI
LAS,MDW
LAS,MKE
LAS,MSY
LAS,OAK
LAS,OMA
LAS,PDX
LAS,PHX
LAS,PHX
LAS,RNO
LAS,RNO
LAS,RNO
LAS,SAN
LAS,SAN
LAS,SAN
LAS,SAN
LAS,SEA
LAS,SFO
LAS,SFO
LAS,SJC
LAS,SJC
LAS,SJC
LAS,SLC
LAS,SMF
LAS,SMF
LAS,SMF
LAS,SMF
LAS,SNA
LAS,TUL
LAS,TUS
LAX,ABQ
LAX,AUS
LAX,BWI
LAX,DAL
LAX,ELP
LAX,HOU
LAX,PDX
LAX,PHX
LAX,PHX
LAX,PHX
LAX,SAT
LAX,SFO
LAX,SJC
LAX,SLC
LAX,SMF
LAX,TUS
LBB,LAS
LGA,ATL
LGA,DAL
LGA,DEN
LGA,HOU
LGA,MCI
LGA,MDW
LGA,STL
LGA,STL
LGB,OAK
LGB,SJC
LGB,SJC
LGB,SJC
LGB,SJC
LGB,SMF
LIT,LAS
MAF,HOU
MCI,DAL
MCI,DAL
MCI,HOU
MCI,LAS
MCI,SAN
MCO,AUS
MCO,BNA
MCO,DAL
MCO,DEN
MCO,FLL
MCO,FLL
MCO,IND
MCO,MDW
MCO,MDW
MCO,MDW
MCO,MKE
MCO,MKE
MCO,MSY
MCO,PIT
MCO,PVD
MCO,SAT
MCO,SDF
MCO,STL
MDW,BNA
MDW,CVG
MDW,DAL
MDW,DCA
MDW,GRR
MDW,HOU
MDW,LAS
MDW,LAS
MDW,LAS
MDW,LAS
MDW,LAX
MDW,LAX
MDW,LAX
MDW,MEM
MDW,MSP
MDW,OAK
MDW,OAK
MDW,OMA
MDW,ONT
MDW,PHL
MDW,PHL
MDW,PHX
MDW,PHX
MDW,PHX
MDW,PHX
MDW,SAN
MDW,SAN
MDW,SDF
MDW,SFO
MDW,SLC
MDW,TPA
MKE,BWI
MKE,DCA
MKE,DCA
MKE,DEN
MKE,DEN
MKE,LAS
MKE,LAX
MKE,PHX
MSP,BWI
MSP,DAL
MSP,DEN
MSY,BNA
MSY,BWI
MSY,DAL
MSY,HOU
MSY,HOU
MSY,MCI
MSY,PHX
MSY,TPA
OAK,AUS
OAK,BNA
OAK,DAL
OAK,DEN
OAK,HOU
OAK,HOU
OAK,LAS
OAK,LAX
OAK,LAX
OAK,LAX
OAK,LGB
OAK,MCI
OAK,OGG
OAK,ONT
OAK,PDX
OAK,PDX
OAK,PDX
OAK,PDX
OAK,PHX
OAK,RNO
OAK,SAN
OAK,SAN
OAK,SAN
OAK,SEA
OAK,SNA
OAK,SNA
OGG,HNL
OKC,PHX
OMA,PHX
OMA,PHX
ONT,DEN
ONT,LAS
PBI,BWI
PBI,ISP
PDX,DEN
PDX,LAS
PDX,OAK
PDX,OAK
PDX,OAK
PDX,PHX
PDX,SMF
PHL,MDW
PHL,PHX
PHX,ABQ
PHX,ABQ
PHX,ATL
PHX,AUS
PHX,BUR
PHX,BUR
PHX,BUR
PHX,DAL
PHX,DAL
PHX,DAL
PHX,DEN
PHX,IND
PHX,LAS
PHX,LAX
PHX,LAX
PHX,MCO
PHX,MSP
PHX,MSY
PHX,OAK
PHX,PDX
PHX,SAT
PHX,SAT
PHX,SEA
PHX,SFO
PHX,SJC
PHX,SJC
PHX,SLC
PHX,SLC
PHX,SMF
PHX,SMF
PHX,SNA
PHX,TPA
PHX,TUL
PIT,DEN
PIT,LAS
PIT,LAS
PVD,BWI
PWM,BWI
PWM,BWI
PWM,BWI
RDU,LAS
RNO,LAS
RNO,LAS
ROC,BWI
RSW,BWI
RSW,MDW
RSW,STL
SAN,ABQ
SAN,DEN
SAN,LAS
SAN,RNO
SAN,SAT
SAN,SJC
SAT,BWI
SAT,HOU
SAT,LAS
SDF,BWI
SDF,DAL
SEA,DEN
SEA,OAK
SEA,SJC
SFO,DEN
SFO,LAS
SFO,PHX
SFO,SAN
SJC,AUS
SJC,BUR
SJC,BUR
SJC,DAL
SJC,DEN
SJC,LAS
SJC,LAS
SJC,LAX
SJC,LAX
SJC,LGB
SJC,LGB
SJC,LGB
SJC,ONT
SJC,PDX
SJC,PDX
SJC,PHX
SJC,SLC
SJC,SNA
SJC,SNA
SJU,FLL
SLC,DEN
SLC,LAS
SLC,LAS
SLC,LAS
SLC,PHX
SLC,PHX
SLC,PHX
SMF,BUR
SMF,BUR
SMF,BUR
SMF,DEN
SMF,LAS
SMF,LAX
SMF,LAX
SMF,LGB
SMF,ONT
SMF,PDX
SMF,PDX
SMF,PHX
SMF,PHX
SMF,PHX
SMF,PHX
SMF,SAN
SMF,SAN
SMF,SAN
SMF,SNA
SMF,SNA
SMF,SNA
SNA,DAL
SNA,LAS
SNA,OAK
SNA,SJC
STL,DEN
STL,FLL
STL,HOU
STL,LAS
STL,LAS
STL,LAX
STL,LIT
STL,MCO
STL,MDW
STL,OAK
LGA,ORF
DFW,GGG
RDU,JFK
JFK,PHL
DFW,MHK
MHK,DFW
LGA,GSO
LEX,DFW
JFK,ORF
PHL,JFK
JFK,PHL
ORD,ABE
DFW,JLN
BRO,DFW
ORD,MTJ
DFW,EVV
XNA,ORD
DFW,GJT
FNT,ORD
CID,ORD
CMI,CLT
MIA,TLH
PHL,JFK
MIA,CAE
DFW,CHA
DFW,TLH
ATW,ORD
ORD,ATW
CAE,DFW
DFW,CAE
DSM,ORD
ORD,DSM
DFW,FSM
FSM,DFW
DFW,GJT
GRB,ORD
DFW,SJT
SJT,DFW
ABI,DFW
DFW,ABI
GSO,CLT
GSO,MIA
MIA,GSO
BZN,ORD
ORD,BZN
ORD,FSD
JFK,PHL
ICT,ORD
ORD,ICT
DFW,ICT
ICT,DFW
JFK,RDU
JAX,MIA
MIA,JAX
LSE,ORD
ORD,LSE
DFW,MCI
SBA,DFW
IAH,DCA
CLT,IAD
IAH,SLC
IAH,CVG
PIT,IAH
IAH,BHM
DFW,IAH
IAH,DAY
IAH,TYS
DFW,IAH
IAD,RDU
IAH,DCA
IAH,PIT
IAD,DFW
SAV,IAH
BTV,IAD
IAD,CVG
OGG,SFO
HNL,SJC
OGG,SJC
HNL,OAK
HNL,JFK
HNL,SFO
OGG,HNL
OGG,HNL
LIH,KOA
HNL,LIH
LIH,HNL
OGG,HNL
HNL,OGG
PHL,DAY
CLT,CRW
ATL,CLT
MKE,CLT
CLT,IAD
IAD,CLT
DCA,DAY
PHL,SAV
DAY,CLT
CLT,JAX
JAX,CLT
CLT,CVG
SAV,PHL
SRQ,CLT
CLT,CMH
CLT,XNA
STL,CLT
DCA,MHT
CLT,BNA
PHL,ORF
CLT,ILM
DCA,HPN
DCA,SAV
SAV,DCA
CVG,DCA
CLT,FNT
PHL,PHF
CLT,LYH
RIC,CLT
CLT,HPN
BTV,CLT
DAB,CLT
CLT,CRW
PHF,CLT
CLT,ROC
PHF,CLT
LAX,JFK
ORD,RDU
LAX,JFK
LGA,ORD
LAX,JFK
DFW,EWR
EWR,DFW
HNL,ORD
CLT,EWR
HNL,LAX
LAX,BOS
MEM,LAX
SAN,ORD
LAX,RNO
ORD,TUS
DFW,LAS
EWR,CLT
DFW,MIA
JFK,LAS
ORD,PSP
PHX,LIH
LIH,PHX
PHX,LIH
PHX,HNL
LGA,MIA
PHL,LAS
SFO,PHL
CLT,LAX
GRR,PHX
RSW,DCA
RDU,LGA
DFW,AUS
DFW,DTW
PHX,PHL
CLT,SFO
LAS,PHX
ORD,LGA
MIA,EGE
DFW,DEN
ATL,LAX
LAX,ATL
AUS,LAX
JFK,LAS
CLT,DEN
ORD,SAT
LAX,AUS
MCO,DFW
ORD,SAN
DFW,ORD
EWR,DFW
SFO,PHX
PHL,BOS
CLT,MCO
DFW,BOS
CLT,EWR
ATL,PHL
CLT,RDU
MCO,CLT
ORD,FLL
FLL,SJU
SJU,FLL
DTW,LAS
FLL,PHL
BWI,BOS
MCO,PHL
CLT,MCO
MCO,EWR
SJU,BWI
EWR,ATL
MCO,GSO
EWR,MCO
ATL,EWR
BWI,SJU
MCO,FLL
JAX,ORD
RDU,MSY
FLL,DEN
RSW,ORD
MSY,EWR
FLL,MYR
DEN,FLL
MSP,DTW
BWI,BNA
BNA,BWI
MCO,EWR
LAS,SMF
EWR,MCO
PBI,ACY
FLL,EWR
EWR,FLL
IAH,DEN
BDL,FLL
FLL,BDL
BWI,RDU
RDU,BWI
CLT,BWI
BWI,CLT
IND,RSW
RIC,FLL
FLL,RIC
FLL,LGA
LAS,SMF
BNA,LAS
CLE,LAX
MCO,BNA
FLL,MCO
MCO,MCI
IAH,LAS
MCO,IAH
DFW,BWI
CMH,SFO
HNL,SFO
OGG,SFO
EWR,ORD
PHL,DEN
SRQ,ORD
EWR,MCO
EWR,SJU
EWR,DFW
MCO,ORD
EWR,SFO
DEN,SFO
DEN,LAX
IAH,DEN
OGG,SFO
FAT,ORD
OGG,LAX
AUS,EWR
SAT,IAH
SFO,LAX
DEN,BUR
SFO,DEN
SFO,BUR
DEN,GRR
HNL,LAX
EWR,MIA
ORD,SFO
DEN,PIT
EWR,CLT
EWR,LAS
ORD,PBI
JAC,ORD
LAS,IAH
SFO,HNL
BOS,SFO
BQN,EWR
CLT,ORD
LAX,HNL
LIH,SFO
DEN,AUS
SFO,LIH
DEN,SAN
SFO,SNA
BNA,SFO
MIA,EWR
DTW,DEN
EWR,BQN
SFO,LAS
IAD,IAH
SFO,KOA
FLL,SFO
EWR,IAH
SMF,ORD
SFO,FLL
ORD,BOS
RDU,DEN
EWR,SFO
DEN,LAS
ATL,EWR
BOS,ORD
ORD,MCO
ORD,SFO
ORD,DEN
ORD,SFO
IAH,EWR
DEN,LAX
TPA,EWR
SFO,PHX
SFO,SEA
PHL,SFO
ORD,BWI
ORD,PHX
HNL,SFO
SFO,PHX
SAN,SFO
SFO,ORD
EWR,LAX
ORD,CLE
SFO,AUS
IAD,DEN
SFO,PHX
DEN,LAS
SEA,ORD
ORD,PHX
IAD,DEN
SFO,LAX
HNL,SFO
KOA,SFO
ORD,SEA
LAS,IAH
EWR,LAX
ORD,PHL
ORD,DCA
EWR,MTJ
DEN,PHX
DEN,PSP
ORD,DFW
ORD,BZN
DEN,EWR
PDX,SFO
ORD,FLL
IAD,SFO
ORD,FAT
TPA,EWR
IAD,DEN
SFO,OGG
EWR,MSY
JAC,IAH
HNL,LAX
ORF,DEN
ORD,LAX
SMF,IAH
ORD,SLC
DEN,EWR
SFO,SEA
ORD,SFO
EWR,SFO
FLL,EWR
DEN,IAH
ORD,PHX
DEN,ORD
DEN,DFW
CVG,DEN
LAX,SFO
IAH,EWR
BOS,DEN
DEN,PDX
MCO,ORD
ORD,LAX
ATL,EWR
ORD,DEN
JAC,DEN
IAH,SFO
IAH,AUS
EWR,MCO
EWR,LAX
FLL,EWR
SFO,PSP
SFO,LAS
SFO,SAN
EWR,PBI
EWR,IAH
ORD,IAD
IAD,LAX
IAD,LAX
EWR,HDN
SFO,MCO
HNL,LAX
LAX,SFO
EWR,LAX
ORD,DEN
DEN,SFO
BTV,ORD
DEN,ORD
ORD,DFW
MCO,LAX
ORD,EWR
IAD,SAN
IAH,ORD
ORD,MSN
ORD,SFO
EWR,LAX
PBI,EWR
SFO,EWR
IAD,SFO
IAD,LAX
SFO,LAS
EWR,PBI
PHX,EWR
STL,DEN
DCA,SDF
SDF,DCA
JAX,PHL
CLT,MCI
MEM,DCA
DCA,RDU
PBI,LGA
LGA,SDF
DCA,BTV
PIT,MIA
DCA,PIT
MIA,PIT
IND,PHL
HHH,CLT
DTW,LGA
DCA,CMH
MYR,PHL
CLE,LGA
LGA,GSO
DTW,CLE
RSW,RDU
DTW,SDF
JFK,BUF
JAX,BOS
BOS,IND
PIT,JFK
IND,BOS
BOS,LGA
BOS,JFK
BOS,DCA
LGA,CMH
LGA,BOS
BOS,LGA
HHH,ATL
RDU,LGA
DTW,IND
CMH,BOS
SDF,LGA
STL,LGA
JFK,ROC
ROC,JFK
ROC,LGA
LGA,PWM
TVC,DTW
ATL,EWN
ATL,CID
RIC,DTW
ATL,OAJ
BTR,ATL
CVG,JFK
SAV,LGA
DTW,BUF
EWR,CVG
BWI,CVG
CVG,BWI
ATL,EWN
ATL,JAN
JAN,ATL
DTW,LEX
LEX,DTW
EWR,MSP
MSP,EWR
GSO,LGA
RIC,BOS
BOS,EWR
EWR,BOS
CVG,DCA
DCA,CVG
ATL,CAE
BTV,JFK
ROC,MSP
PWM,JFK
CVG,RDU
DTW,RIC
BLI,AZA
FLL,GRR
SFB,AVL
AZA,OAK
FLL,USA
SFB,HGR
TUS,IND
BOI,LAS
SAV,CVG
RIC,SRQ
PGD,FWA
AZA,EUG
GRR,AZA
PGD,FNT
AVL,PIE
OAK,AZA
PIE,PIA
IND,TUS
ELM,SFB
MLI,LAS
CVG,FLL
LAS,AZA
AZA,FAR
SFB,BLV
IND,FLL
CVG,FLL
AZA,LAS
SFB,GSP
SRQ,FWA
ORF,PGD
FLL,CVG
FLL,TYS
FLL,LEX
LAS,SCK
PIT,SFB
AZA,BLI
FLL,IND
LCK,SRQ
FLL,AVL
SFB,ABE
FAR,AZA
RFD,LAS
TYS,LAS
LAS,MLI
HGR,SFB
BLI,LAS
IDA,AZA
LCK,PGD
RAP,AZA
ATW,SFB
PVD,PGD
LCK,SAV
SFB,SYR
GRR,FLL
USA,FLL
SFB,ELM
LEX,FLL
PIA,PIE
FLL,USA
FWA,SRQ
CID,AZA
TVC,SFB
ABE,SFB
PIE,SWF
SFB,PIT
SFB,DSM
EUG,AZA
IND,PIE
IAG,PGD
SCK,LAS
SYR,FLL
PSP,BLI
GSP,SFB
PGD,LCK
FLL,CVG
SFB,RIC
ALB,PGD
GRR,LAS
CVG,LAS
CHA,SFB
SFB,SDF
GSO,SFB
PGD,ORF
DAY,PGD
SFB,GSO
FLL,SYR
PIA,AZA
SFB,FNT
MSY,SDF
USA,FLL
BNA,MDT
RIC,SFB
PIE,AVL
OGS,PIE
CVG,SAV
SFB,CHA
LAX,MFR
FSD,AZA
FNT,SRQ
LAS,BOI
PIE,IND
AVL,FLL
SRQ,RIC
LAS,MFR
SWF,PIE
LAS,BLI
BOI,LAX
SRQ,FNT
MFR,LAX
SAV,LCK
BNA,SFB
FWA,PGD
IND,FLL
BLV,SFB
DFW,GEG
SRQ,DFW
PIT,JFK
TYS,ORD
GRB,ORD
CVG,DFW
LGA,ORF
ORF,LGA
IND,LGA
LGA,ORF
ORF,LGA
TYR,DFW
JFK,PIT
MIA,BHM
CVG,JFK
FNT,ORD
ORD,FNT
LGA,RIC
LGA,CMH
DFW,BOI
JFK,CVG
ORD,CID
DFW,LFT
LFT,DFW
OKC,PHX
BFL,PHX
BFL,PHX
PHX,BFL
DFW,DRO
DRO,DFW
JFK,FLL
JFK,SJU
SJU,JFK
FLL,EWR
FLL,LAS
LAS,FLL
BTV,JFK
JFK,BTV
JFK,SLC
JFK,DEN
JFK,ORD
JFK,SYR
PBI,BOS
BWI,BOS
JFK,PHX
PHX,JFK
PHL,BOS
BOS,ORD
BOS,DFW
PBI,BOS
EWR,MCO
MCO,BDL
SJU,BOS
BOS,FLL
FLL,SFO
JFK,MCO
FLL,EWR
SYR,JFK
JFK,TPA
JFK,RSW
BUR,JFK
FLL,PHL
TPA,BOS
TPA,JFK
MCO,EWR
RSW,BOS
ATL,FLL
FLL,ATL
MCO,PVD
ROC,JFK
BOS,LAX
FLL,ORD
ATL,FLL
FLL,BOS
TPA,EWR
JFK,ROC
BOS,SAN
BQN,MCO
CLE,BOS
BOS,CLE
BOS,SLC
SLC,BOS
MCO,PSE
JFK,ORH
JAX,JFK
FLL,EWR
BOS,SRQ
JFK,PSE
BOS,RIC
EWR,FLL
FLL,EWR
BOS,SYR
BOS,SJU
JFK,SLC
SLC,JFK
BOS,EWR
RDU,JFK
EWR,FLL
EWR,MCO
MCO,EWR
SJU,MCO
SRQ,BOS
CLT,LEX
DFW,DAY
DCA,PVD
CLT,DAB
ORF,PHL
CLT,SAV
CLT,ABE
DCA,BHM
GSP,PHL
PHL,GSP
CLT,MEM
CLT,FAY
BHM,CLT
CLT,STL
STL,CLT
PHL,SYR
SYR,PHL
CLT,PIT
CAK,LGA
DCA,SAV
FAY,CLT
CLT,MHT
CLT,TYS
AGS,CLT
CLT,AGS
CLT,MSN
SYR,PHL
PHL,MSN
CLT,OMA
CLT,MHT
DCA,SEA
DCA,LAX
MCO,SEA
SEA,JFK
MCO,SEA
SEA,BOS
BOS,PDX
SEA,MCO
ANC,BET
BET,ANC
ANC,ADQ
ADQ,ANC
SCC,BRW
FAI,ANC
CDV,ANC
JNU,YAK
ANC,JNU
WRG,KTN
JNU,PSG
KTN,SEA
PSG,WRG
ANC,JNU
CDV,YAK
JNU,SEA
YAK,JNU
ANC,CDV
SEA,KTN
JNU,SIT
JNU,SEA
JNU,ANC
SEA,JNU
IAD,SFO
SEA,ANC
ATL,SEA
ANC,SEA
SEA,ANC
SEA,ANC
SEA,ANC
SEA,ANC
SEA,FAI
FAI,SEA
FAI,SEA
SEA,FAI
ANC,SEA
ANC,ORD
PDX,ANC
OTZ,ANC
ANC,OTZ
SMF,SEA
ANC,FAI
LAX,ANC
JFK,LAX
SEA,ANC
SJC,SEA
EWR,LAX
OAK,SEA
PDX,SNA
SEA,SJC
LAX,SEA
SFO,FLL
LAX,SEA
SJC,SEA
SEA,PSP
SEA,GEG
JFK,LAX
LAX,JFK
SEA,MCI
LAX,SEA
BOS,LAX
SJC,SEA
SAN,BOS
LAX,SEA
BOS,SAN
SEA,LAX
ONT,SEA
MCO,SAN
LAS,LAX
JFK,PDX
SEA,SAN
LAX,LAS
SEA,SAT
SNA,SEA
PSP,SEA
TPA,SEA
LAX,EWR
SNA,PDX
LAX,SEA
TPA,SEA
SNA,PDX
PSP,SEA
SEA,ONT
SEA,ONT
AUS,SEA
SAT,SEA
SEA,LAS
JFK,SFO
SEA,LAS
SAT,SEA
DFW,PDX
JFK,SFO
SEA,SJC
DEN,SEA
SEA,GEG
IAH,SEA
STL,SEA
DFW,SEA
SEA,ANC
RDU,SEA
MSY,SEA
SAN,SEA
JFK,SFO
STL,SEA
CHS,SEA
SMF,SEA
SAN,SEA
OGG,SJC
SEA,OGG
LAX,FLL
OGG,ANC
KOA,OAK
LIH,OAK
SFO,KOA
LAX,SEA
SAN,HNL
HNL,SEA
OGG,PDX
GEG,SEA
FLL,LAX
FLL,SEA
SEA,PHX
PHX,SEA
SEA,PDX
LAS,SEA
SEA,SLC
SEA,DFW
HNL,SAN
DCA,SFO
LAX,SEA
MSP,SEA
BUR,PDX
SEA,LAX
IAD,LAX
SFO,LAS
SEA,OKC
SAN,MSP
SEA,BUR
DEN,SEA
DEN,SEA
SMF,SEA
LAX,ORD
SNA,SEA
ORD,LAX
MCO,SFO
SJC,SEA
SFO,PDX
SEA,SFO
SEA,SJC
SEA,SJC
SEA,PHX
PHX,SEA
SEA,LAX
SEA,DEN
SEA,PDX
PDX,SEA
MSY,SFO
BUR,SEA
PDX,SFO
LAX,SEA
PDX,SJC
BNA,SEA
BNA,SEA
LAX,LAS
PDX,SEA
LAS,LAX
SJC,JFK
SNA,SEA
PDX,PSP
PSP,PDX
LAX,PDX
LAS,PDX
SEA,LAS
SJC,SEA
SJC,LAS
LAS,SJC
JFK,SJC
SEA,DEN
SFO,SEA
SEA,DEN
SEA,LAS
CMH,SEA
BWI,LAX
BUR,SEA
SEA,SFO
BUR,SEA
SEA,BUR
SFO,SEA
SEA,SFO
SEA,SJC
SFO,SEA
SFO,SEA
SEA,MSP
MSP,SEA
LAS,SFO
SFO,LAS
SFO,LAS
LAS,SFO
SFO,LAX
LAX,SFO
SFO,SEA
SFO,SAN
SAN,SFO
SEA,SAN
LAX,BOS
ORD,LAS
DFW,DSM
DSM,DFW
DEN,ORD
RDU,DFW
DTW,DFW
MIA,DFW
JFK,MIA
STL,PHX
AUS,DFW
PHL,MIA
DFW,BUR
BOS,DFW
CLT,LAX
RDU,DFW
PHL,BOS
DFW,IND
JAC,ORD
ORD,SFO
DEN,DFW
DFW,DEN
ORD,SFO
RDU,CLT
LAS,DFW
JFK,SFO
MIA,MCO
DFW,IAH
SAN,PHX
CLT,BUF
SAN,ORD
CLT,MIA
BOS,LAX
PDX,DFW
DFW,GUC
GUC,DFW
DEN,PHX
PHX,LAX
PBI,PHL
PHX,SAT
STL,LAX
MIA,BOS
TPA,DCA
CLT,DEN
PHL,PHX
PHL,LAX
PHX,SNA
SNA,PHX
MIA,DEN
LAS,LAX
CLT,RDU
PHL,PIT
DFW,PHX
CLT,BNA
MEM,CLT
PHX,DFW
RSW,CLT
PHX,SEA
LAX,DFW
DCA,BOS
LGA,BOS
BOS,DCA
LGA,DCA
BOS,DCA
DCA,BOS
BOS,LGA
DFW,PHX
RDU,PHX
CLT,BWI
CLT,SJU
STL,ORD
DFW,IAH
DFW,PDX
BOS,PHL
PHL,BOS
LGA,RDU
LAS,LAX
DFW,MCI
DCA,ORD
MIA,SFO
SNA,ORD
MKE,DFW
DFW,PHL
RDU,ORD
MIA,DCA
JAC,DFW
ORD,ATL
DFW,MIA
DFW,TPA
ORD,BNA
YUM,PHX
RDM,LAX
PHX,YUM
YUM,PHX
BNA,ORD
BNA,ORD
DFW,GNV
DTW,ORD
BNA,ORD
CRP,DFW
DFW,CRP
LAX,MFR
ORD,MKE
OMA,ORD
ORD,OMA
GRR,ORD
ORD,GRR
ORD,SLC
SLC,ORD
ASE,LAX
LAX,ASE
ASE,LAX
LAX,ASE
MFR,PHX
DTW,ORD
LAX,FAT
ASE,DFW
ORD,IND
ORD,SLC
MCI,ORD
ORD,MCI
MKE,ORD
ORD,MKE
CAK,ORD
CHO,ORD
ORD,CHO
SGU,PHX
ASE,DFW
DFW,ASE
ASE,DFW
DFW,ASE
ORD,GRB
ASE,ORD
ORD,ASE
ABQ,ORD
ORD,BDL
GJT,PHX
ORD,EWR
GJT,DFW
MEM,ORD
ORD,MDT
MSN,ORD
OKC,ORD
OKC,ORD
ORD,OKC
PHX,SBP
SBP,PHX
ORD,ROC
ROC,ORD
ORD,MDT
DFW,ASE
FWA,ORD
PDX,SLC
STS,LAX
SEA,PDX
PDX,DAL
SJC,SEA
SFO,DAL
MCI,PDX
PDX,SJC
DAL,SEA
BOI,SJC
SJC,PDX
SJC,SNA
SNA,SFO
FAT,SEA
SLC,SEA
DTW,SBN
STL,SLC
ASE,SLC
SLC,PSP
DTW,CMH
BOI,SEA
GEG,SEA
MSP,RST
JAC,LAX
JAC,SEA
